Player,Nation,Age,Squad,Grupo_Posicao,90s,Gls,Ast,Sh,SoT,CrdY,CrdR,Golos_Equipa,Remates_Equipa,%Golos_Equipa,%Remates_Equipa,%_G+A_Equipa,%_Pontaria,Golos_por_Remate,Golos_por_Remate_Enquadrado,Indice_Conversao_Relativa_Equipa,Remates/90,G+A s/ Penáltis/90,Ast_por_Crz_%,Cruzamentos/90,Ações_Defensivas/90,TklW_por_Falta,Faltas/90,Cartões/90,Indice_Disciplinar,rating,estilo
Marvin Elimbi,fr FRA,22,Gil Vicente FC,DEF,27.0,0,0,14,2,7,0,42,476,0.0,2.941176470588235,0.0,14.285714285714285,0.0,0.0,0.0,0.5185185185185185,0.0,0.0,0.25925925925925924,1.5555555555555556,0.5428571428571428,1.2962962962962963,0.25925925925925924,0.25925925925925924,41.2,Defesas Puros
Antonio Espigare,es ESP,20,Gil Vicente FC,DEF,10.9,1,0,8,2,2,0,42,476,2.380952380952381,1.680672268907563,2.380952380952381,25.0,0.125,0.5,1.4166666666666667,0.7339449541284403,0.09174311926605504,0.0,0.0,1.0091743119266054,0.5833333333333334,1.1009174311926606,0.18348623853211007,0.18348623853211007,38.5,Contenção / Box-to-Box Defensivo
Luís Esteves,pt POR,27,Gil Vicente FC,MID,30.6,4,8,76,23,3,1,42,476,9.523809523809524,15.966386554621847,28.57142857142857,30.263157894736842,0.05263157894736842,0.17391304347826086,0.5964912280701755,2.4836601307189543,0.39215686274509803,6.25,4.183006535947713,1.8300653594771241,0.8285714285714286,1.1437908496732025,0.13071895424836602,0.19607843137254902,55.8,Criadores pelos Corredores
Joelson Fernandes,pt POR,22,Gil Vicente FC,MID,11.3,1,3,17,3,3,0,42,476,2.380952380952381,3.571428571428571,9.523809523809524,17.647058823529413,0.058823529411764705,0.3333333333333333,0.6666666666666667,1.5044247787610618,0.35398230088495575,5.555555555555555,4.778761061946902,1.238938053097345,0.47368421052631576,1.6814159292035398,0.2654867256637168,0.2654867256637168,43.8,Criadores pelos Corredores
Santiago García,es ESP,23,Gil Vicente FC,MID,29.3,6,3,62,19,5,0,42,476,14.285714285714285,13.025210084033615,21.428571428571427,30.64516129032258,0.0967741935483871,0.3157894736842105,1.0967741935483868,2.1160409556313993,0.30716723549488056,9.375,1.0921501706484642,1.5017064846416381,0.6470588235294118,1.7406143344709897,0.1706484641638225,0.1706484641638225,50.3,Finalizadores
Ghislain Konan,ci CIV,29,Gil Vicente FC,DEF,29.5,0,0,17,6,5,0,42,476,0.0,3.571428571428571,0.0,35.294117647058826,0.0,0.0,0.0,0.576271186440678,0.0,0.0,2.2711864406779663,1.8305084745762712,1.2173913043478262,0.7796610169491526,0.1694915254237288,0.1694915254237288,55.4,Contribuição Larga (Cruzamento + Trabalho Defensivo)
Agustín Moreira,uy URU,24,Gil Vicente FC,MID,11.4,2,1,27,9,3,0,42,476,4.761904761904762,5.6722689075630255,7.142857142857142,33.33333333333333,0.07407407407407407,0.2222222222222222,0.8395061728395061,2.3684210526315788,0.2631578947368421,2.941176470588235,2.982456140350877,1.9298245614035088,0.9375,1.4035087719298245,0.2631578947368421,0.2631578947368421,52.2,Criadores pelos Corredores
Pablo,br BRA,21,Gil Vicente FC,FWD,10.5,10,1,23,13,4,0,42,476,23.809523809523807,4.831932773109244,26.190476190476193,56.52173913043478,0.43478260869565216,0.7692307692307693,4.927536231884057,2.1904761904761907,0.8571428571428571,100.0,0.09523809523809523,0.9523809523809523,0.2916666666666667,2.2857142857142856,0.38095238095238093,0.38095238095238093,78.1,Finalizadores
Gustavo Varela,pt POR,20,Gil Vicente FC,FWD,16.9,6,3,50,23,3,0,42,476,14.285714285714285,10.504201680672269,21.428571428571427,46.0,0.12,0.2608695652173913,1.3599999999999999,2.958579881656805,0.5325443786982249,75.0,0.2366863905325444,0.3550295857988166,0.375,0.9467455621301776,0.1775147928994083,0.1775147928994083,55.3,Finalizadores
Maxi Araújo,uy URU,25,Sporting CP,DEF,24.6,5,4,39,16,9,1,68,474,7.352941176470589,8.227848101265822,13.23529411764706,41.02564102564102,0.1282051282051282,0.3125,0.8936651583710409,1.5853658536585364,0.36585365853658536,4.597701149425287,3.536585365853658,2.7642276422764227,0.9111111111111111,1.8292682926829267,0.4065040650406504,0.4878048780487805,55.1,Contribuição Larga (Cruzamento + Trabalho Defensivo)
Geny Catamo,mz MOZ,24,Sporting CP,MID,21.5,6,2,49,22,1,0,68,474,8.823529411764707,10.337552742616033,11.76470588235294,44.89795918367347,0.12244897959183673,0.2727272727272727,0.8535414165666267,2.2790697674418605,0.37209302325581395,4.444444444444445,2.0930232558139537,1.069767441860465,0.7777777777777778,0.8372093023255814,0.046511627906976744,0.046511627906976744,55.0,Finalizadores
Zeno Debast,be BEL,21,Sporting CP,DEF,13.1,0,2,8,2,2,0,68,474,0.0,1.6877637130801686,2.941176470588235,25.0,0.0,0.0,0.0,0.6106870229007634,0.15267175572519084,33.33333333333333,0.4580152671755725,1.0687022900763359,0.6,1.1450381679389314,0.15267175572519084,0.15267175572519084,41.1,Contenção / Box-to-Box Defensivo
Ousmane Diomande,ci CIV,21,Sporting CP,DEF,14.4,0,1,10,2,5,0,68,474,0.0,2.109704641350211,1.4705882352941175,20.0,0.0,0.0,0.0,0.6944444444444444,0.06944444444444445,33.33333333333333,0.20833333333333331,1.597222222222222,0.35714285714285715,1.9444444444444444,0.3472222222222222,0.3472222222222222,36.8,Contenção / Box-to-Box Defensivo
Iván Fresneda,es ESP,20,Sporting CP,DEF,17.7,1,0,9,3,6,0,68,474,1.4705882352941175,1.89873417721519,1.4705882352941175,33.33333333333333,0.1111111111111111,0.3333333333333333,0.7745098039215685,0.5084745762711864,0.05649717514124294,0.0,2.768361581920904,1.864406779661017,0.9473684210526315,1.073446327683616,0.33898305084745767,0.33898305084745767,47.8,Contribuição Larga (Cruzamento + Trabalho Defensivo)
Pedro Gonçalves,pt POR,27,Sporting CP,MID,22.0,13,8,81,36,5,0,68,474,19.11764705882353,17.088607594936708,30.88235294117647,44.44444444444444,0.16049382716049382,0.3611111111111111,1.118736383442266,3.6818181818181817,0.8636363636363636,8.791208791208792,4.136363636363637,0.7727272727272727,0.9090909090909091,0.5,0.22727272727272727,0.22727272727272727,73.3,Finalizadores
Morten Hjulmand,dk DEN,26,Sporting CP,MID,25.8,3,4,29,7,9,0,68,474,4.411764705882353,6.118143459915612,10.294117647058822,24.137931034482758,0.10344827586206896,0.42857142857142855,0.7210953346855984,1.124031007751938,0.2713178294573643,133.33333333333331,0.11627906976744186,2.3255813953488373,1.52,0.9689922480620154,0.3488372093023256,0.3488372093023256,71.6,Contenção / Box-to-Box Defensivo
Gonçalo Inácio,pt POR,23,Sporting CP,DEF,27.8,2,3,11,3,4,1,68,474,2.941176470588235,2.320675105485232,7.352941176470589,27.27272727272727,0.18181818181818182,0.6666666666666666,1.267379679144385,0.39568345323741005,0.17985611510791366,75.0,0.14388489208633093,1.9784172661870503,1.2380952380952381,0.7553956834532374,0.17985611510791366,0.2517985611510791,53.9,Contenção / Box-to-Box Defensivo
Hidemasa Morita,jp JPN,30,Sporting CP,MID,20.3,1,4,14,3,3,0,68,474,1.4705882352941175,2.9535864978902953,7.352941176470589,21.428571428571427,0.07142857142857142,0.3333333333333333,0.4978991596638655,0.689655172413793,0.24630541871921183,36.36363636363637,0.541871921182266,2.216748768472906,0.6341463414634146,2.019704433497537,0.14778325123152708,0.14778325123152708,53.7,Contenção / Box-to-Box Defensivo
Eduardo Quaresma,pt POR,23,Sporting CP,DEF,13.2,2,2,5,2,2,0,68,474,2.941176470588235,1.0548523206751055,5.88235294117647,40.0,0.4,1.0,2.788235294117647,0.3787878787878788,0.30303030303030304,100.0,0.15151515151515152,2.4242424242424243,1.5,1.0606060606060606,0.15151515151515152,0.15151515151515152,61.6,Contenção / Box-to-Box Defensivo
Luis Suárez,co COL,27,Sporting CP,FWD,29.9,28,6,136,60,7,0,68,474,41.17647058823529,28.691983122362867,50.0,44.11764705882353,0.20588235294117646,0.4666666666666667,1.435121107266436,4.5484949832775925,1.0033444816053512,120.0,0.16722408026755853,0.33444816053511706,0.18604651162790697,1.4381270903010035,0.23411371237458195,0.23411371237458195,73.1,Finalizadores
Francisco Trincão,pt POR,25,Sporting CP,MID,31.6,7,11,74,24,1,0,68,474,10.294117647058822,15.611814345991561,26.47058823529412,32.432432432432435,0.0945945945945946,0.2916666666666667,0.6593799682034975,2.3417721518987342,0.5696202531645569,8.527131782945736,4.082278481012658,0.9810126582278481,0.9545454545454546,0.6962025316455696,0.03164556962025316,0.03164556962025316,57.6,Criadores pelos Corredores
Georgios Vagiannidis,gr GRE,23,Sporting CP,DEF,14.3,0,4,9,4,4,0,68,474,0.0,1.89873417721519,5.88235294117647,44.44444444444444,0.0,0.0,0.0,0.6293706293706294,0.2797202797202797,14.814814814814813,1.8881118881118881,2.027972027972028,0.8,1.7482517482517481,0.2797202797202797,0.2797202797202797,49.4,Contribuição Larga (Cruzamento + Trabalho Defensivo)
Tomás Araújo,pt POR,23,Benfica,DEF,18.7,1,2,17,4,3,0,59,464,1.694915254237288,3.6637931034482754,5.084745762711865,23.52941176470588,0.058823529411764705,0.25,0.46261216350947165,0.9090909090909092,0.16042780748663102,28.57142857142857,0.37433155080213903,2.3529411764705883,2.4444444444444446,0.4812834224598931,0.16042780748663102,0.16042780748663102,68.2,Contenção / Box-to-Box Defensivo
Fredrik Aursnes,no NOR,29,Benfica,MID,25.5,3,3,28,8,2,0,59,464,5.084745762711865,6.0344827586206895,10.16949152542373,28.57142857142857,0.10714285714285714,0.375,0.8426150121065377,1.0980392156862746,0.23529411764705882,3.061224489795918,3.843137254901961,2.392156862745098,1.4166666666666667,0.9411764705882353,0.0784313725490196,0.0784313725490196,52.7,Contribuição Larga (Cruzamento + Trabalho Defensivo)
Leandro Barreiro Martins,lu LUX,25,Benfica,MID,19.5,3,5,22,10,1,0,59,464,5.084745762711865,4.741379310344827,13.559322033898304,45.45454545454545,0.13636363636363635,0.3,1.0724191063174116,1.1282051282051282,0.41025641025641024,100.0,0.2564102564102564,1.9487179487179487,0.6,1.5384615384615385,0.05128205128205128,0.05128205128205128,78.5,Contenção / Box-to-Box Defensivo
Enzo Barrenechea,ar ARG,24,Benfica,MID,19.9,1,0,14,5,7,0,59,464,1.694915254237288,3.0172413793103448,1.694915254237288,35.714285714285715,0.07142857142857142,0.2,0.5617433414043583,0.7035175879396985,0.05025125628140704,0.0,0.15075376884422112,3.2160804020100504,0.8,1.7587939698492463,0.35175879396984927,0.35175879396984927,54.4,Contenção / Box-to-Box Defensivo
Samuel Dahl,se SWE,22,Benfica,DEF,31.8,1,1,17,6,3,0,59,464,1.694915254237288,3.6637931034482754,3.389830508474576,35.294117647058826,0.058823529411764705,0.16666666666666666,0.46261216350947165,0.5345911949685535,0.06289308176100629,1.6666666666666667,1.8867924528301887,2.547169811320755,2.375,0.7547169811320754,0.09433962264150943,0.09433962264150943,74.2,Contribuição Larga (Cruzamento + Trabalho Defensivo)
Amar Dedić,ba BIH,22,Benfica,DEF,21.1,1,4,15,2,5,2,59,464,1.694915254237288,3.2327586206896552,8.47457627118644,13.333333333333334,0.06666666666666667,0.5,0.5242937853107345,0.7109004739336492,0.23696682464454974,10.81081081081081,1.7535545023696681,1.8009478672985781,1.2352941176470589,0.8056872037914692,0.33175355450236965,0.5213270142180094,48.4,Defesas Puros
Nicolás Otamendi,ar ARG,37,Benfica,DEF,28.9,2,0,23,6,7,1,59,464,3.389830508474576,4.956896551724138,3.389830508474576,26.08695652173913,0.08695652173913043,0.3333333333333333,0.683861459100958,0.795847750865052,0.06920415224913495,0.0,0.20761245674740486,2.595155709342561,1.3636363636363635,0.7612456747404844,0.2768166089965398,0.34602076124567477,57.5,Contenção / Box-to-Box Defensivo
Vangelis Pavlidis,gr GRE,26,Benfica,FWD,29.5,22,4,98,48,3,0,59,464,37.28813559322034,21.120689655172413,44.06779661016949,48.97959183673469,0.22448979591836735,0.4583333333333333,1.7654790729851264,3.3220338983050848,0.5423728813559322,40.0,0.3389830508474576,0.4067796610169492,0.6666666666666666,0.5084745762711864,0.1016949152542373,0.1016949152542373,60.0,Finalizadores
Gianluca Prestianni,ar ARG,19,Benfica,MID,17.1,3,5,45,16,8,1,59,464,5.084745762711865,9.698275862068966,13.559322033898304,35.55555555555556,0.06666666666666667,0.1875,0.5242937853107345,2.631578947368421,0.4678362573099415,6.8493150684931505,4.269005847953216,1.2280701754385963,0.7222222222222222,1.0526315789473684,0.5263157894736842,0.6432748538011696,56.5,Criadores pelos Corredores
Richard Ríos,co COL,25,Benfica,MID,25.3,5,4,60,16,9,0,59,464,8.47457627118644,12.931034482758621,15.254237288135593,26.666666666666668,0.08333333333333333,0.3125,0.6553672316384179,2.3715415019762847,0.3557312252964427,18.181818181818183,0.8695652173913043,1.8972332015810276,0.6,1.976284584980237,0.3557312252964427,0.3557312252964427,55.1,Finalizadores
Andreas Schjelderup,no NOR,21,Benfica,MID,19.1,7,5,47,14,2,0,59,464,11.864406779661017,10.129310344827585,20.33898305084746,29.78723404255319,0.14893617021276595,0.5,1.171294626758024,2.4607329842931933,0.5235602094240838,6.8493150684931505,3.8219895287958114,0.8376963350785339,0.56,1.3089005235602094,0.10471204188481674,0.10471204188481674,53.1,Criadores pelos Corredores
António Silva,pt POR,21,Benfica,DEF,20.7,1,1,18,4,6,0,59,464,1.694915254237288,3.8793103448275863,3.389830508474576,22.22222222222222,0.05555555555555555,0.25,0.43691148775894534,0.8695652173913043,0.0966183574879227,20.0,0.24154589371980678,2.3671497584541066,0.7916666666666666,1.1594202898550725,0.2898550724637681,0.2898550724637681,50.3,Contenção / Box-to-Box Defensivo
Rafa Silva,pt POR,32,Benfica,MID,10.2,5,0,25,13,0,0,59,464,8.47457627118644,5.387931034482758,8.47457627118644,52.0,0.2,0.38461538461538464,1.5728813559322032,2.450980392156863,0.4901960784313726,0.0,0.3921568627450981,1.1764705882352942,2.75,0.3921568627450981,0.0,0.0,63.2,Finalizadores
Heorhiy Sudakov,ua UKR,22,Benfica,MID,15.7,4,1,35,12,2,0,59,464,6.779661016949152,7.543103448275862,8.47457627118644,34.285714285714285,0.11428571428571428,0.3333333333333333,0.8987893462469734,2.229299363057325,0.3184713375796179,0.9090909090909091,7.006369426751593,0.7643312101910829,0.42857142857142855,0.89171974522293,0.12738853503184713,0.12738853503184713,45.1,Criadores pelos Corredores
Bright Arrey-Mbi,de GER,22,Braga,DEF,20.3,0,0,1,0,3,0,57,350,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.04926108374384236,0.0,0.0,0.09852216748768472,1.773399014778325,1.1111111111111112,0.8866995073891625,0.14778325123152708,0.14778325123152708,52.0,Defesas Puros
Vitor Carvalho,br BRA,28,Braga,DEF,11.7,2,1,11,3,5,0,57,350,3.508771929824561,3.1428571428571432,5.263157894736842,27.27272727272727,0.18181818181818182,0.6666666666666666,1.1164274322169057,0.9401709401709403,0.25641025641025644,0.0,0.0,1.1965811965811965,0.47058823529411764,1.4529914529914532,0.4273504273504274,0.4273504273504274,30.2,Contenção / Box-to-Box Defensivo
Mario Dorgelès,ci CIV,20,Braga,MID,11.1,2,1,11,2,0,0,57,350,3.508771929824561,3.1428571428571432,5.263157894736842,18.181818181818183,0.18181818181818182,1.0,1.1164274322169057,0.990990990990991,0.2702702702702703,2.857142857142857,3.1531531531531534,1.8918918918918919,1.375,0.7207207207207208,0.0,0.0,45.5,Contribuição Larga (Cruzamento + Trabalho Defensivo)
Victor Gomez,es ESP,25,Braga,MID,27.5,1,4,16,8,2,0,57,350,1.7543859649122806,4.571428571428571,8.771929824561402,50.0,0.0625,0.125,0.38377192982456143,0.5818181818181818,0.18181818181818182,4.878048780487805,2.981818181818182,1.7454545454545454,1.3529411764705883,0.6181818181818182,0.07272727272727272,0.07272727272727272,55.0,Contribuição Larga (Cruzamento + Trabalho Defensivo)
Jean Gorby,fr FRA,23,Braga,MID,19.0,1,0,13,4,5,0,57,350,1.7543859649122806,3.7142857142857144,1.7543859649122806,30.76923076923077,0.07692307692307693,0.25,0.4723346828609986,0.6842105263157895,0.05263157894736842,0.0,0.42105263157894735,2.1578947368421053,1.1666666666666667,0.9473684210526315,0.2631578947368421,0.2631578947368421,43.8,Contenção / Box-to-Box Defensivo
Florian Grillitsch,at AUT,29,Braga,MID,12.5,1,1,8,2,3,0,57,350,1.7543859649122806,2.2857142857142856,3.508771929824561,25.0,0.125,0.5,0.7675438596491229,0.64,0.16,14.285714285714285,0.56,2.64,0.9285714285714286,1.12,0.24,0.24,51.7,Contenção / Box-to-Box Defensivo
Ricardo Horta,pt POR,30,Braga,MID,23.8,14,4,61,31,5,1,57,350,24.561403508771928,17.42857142857143,31.57894736842105,50.81967213114754,0.22950819672131148,0.45161290322580644,1.4092608570606842,2.5630252100840334,0.6302521008403361,3.1746031746031744,5.294117647058823,1.1764705882352942,0.72,1.050420168067227,0.25210084033613445,0.3361344537815126,68.9,Criadores pelos Corredores
Gustaf Lagerbielke,se SWE,25,Braga,DEF,26.6,2,0,18,4,8,1,57,350,3.508771929824561,5.142857142857142,3.508771929824561,22.22222222222222,0.1111111111111111,0.5,0.6822612085769981,0.6766917293233082,0.07518796992481203,0.0,0.07518796992481203,1.3909774436090225,0.2826086956521739,1.7293233082706767,0.3383458646616541,0.41353383458646614,34.2,Contenção / Box-to-Box Defensivo
Leonardo Lelo,pt POR,25,Braga,MID,20.4,0,4,3,1,2,0,57,350,0.0,0.8571428571428572,7.017543859649122,33.33333333333333,0.0,0.0,0.0,0.14705882352941177,0.19607843137254904,4.49438202247191,4.362745098039216,1.715686274509804,0.9230769230769231,0.6372549019607844,0.09803921568627452,0.09803921568627452,47.9,Contribuição Larga (Cruzamento + Trabalho Defensivo)
Gabri Martínez,es ESP,22,Braga,MID,14.7,1,2,30,9,4,1,57,350,1.7543859649122806,8.571428571428571,5.263157894736842,30.0,0.03333333333333333,0.1111111111111111,0.2046783625730994,2.0408163265306123,0.20408163265306123,5.555555555555555,2.4489795918367347,2.2448979591836737,0.9583333333333334,1.6326530612244898,0.3401360544217687,0.4761904761904762,51.2,Contribuição Larga (Cruzamento + Trabalho Defensivo)
Gabriel Moscardo,br BRA,19,Braga,DEF,10.6,0,0,10,2,4,0,57,350,0.0,2.857142857142857,0.0,20.0,0.0,0.0,0.0,0.9433962264150944,0.0,0.0,0.09433962264150944,1.6981132075471699,0.9333333333333333,1.4150943396226416,0.37735849056603776,0.37735849056603776,41.0,Contenção / Box-to-Box Defensivo
João Moutinho,pt POR,38,Braga,MID,24.2,1,1,23,10,6,0,57,350,1.7543859649122806,6.571428571428571,3.508771929824561,43.47826086956522,0.043478260869565216,0.1,0.2669717772692601,0.9504132231404959,0.04132231404958678,7.6923076923076925,0.5371900826446281,1.9834710743801653,0.6857142857142857,1.4462809917355373,0.24793388429752067,0.24793388429752067,48.7,Contenção / Box-to-Box Defensivo
Fran Navarro,es ESP,27,Braga,FWD,14.2,6,1,18,13,2,0,57,350,10.526315789473683,5.142857142857142,12.280701754385964,72.22222222222221,0.3333333333333333,0.46153846153846156,2.046783625730994,1.267605633802817,0.49295774647887325,100.0,0.07042253521126761,0.35211267605633806,0.125,1.6901408450704227,0.14084507042253522,0.14084507042253522,58.9,Finalizadores
Sikou Niakaté,ml MLI,26,Braga,DEF,10.4,0,0,11,1,2,0,57,350,0.0,3.1428571428571432,0.0,9.090909090909092,0.0,0.0,0.0,1.0576923076923077,0.0,0.0,0.28846153846153844,1.1538461538461537,0.5,0.9615384615384615,0.1923076923076923,0.1923076923076923,39.4,Defesas Puros
Pau Victor,es ESP,23,Braga,FWD,25.1,10,4,48,23,5,0,57,350,17.543859649122805,13.714285714285715,24.561403508771928,47.91666666666667,0.20833333333333334,0.43478260869565216,1.279239766081871,1.9123505976095616,0.5179282868525896,21.052631578947366,0.7569721115537849,0.9163346613545816,0.4838709677419355,1.2350597609561753,0.199203187250996,0.199203187250996,52.2,Finalizadores
Rodrigo Zalazar,uy URU,25,Braga,MID,21.6,16,5,68,27,6,0,57,350,28.07017543859649,19.428571428571427,36.84210526315789,39.705882352941174,0.23529411764705882,0.5925925925925926,1.4447884416924666,3.148148148148148,0.5092592592592592,7.142857142857142,3.2407407407407405,0.8796296296296295,0.8235294117647058,0.787037037037037,0.27777777777777773,0.27777777777777773,57.2,Finalizadores
João Aurélio,pt POR,36,Nacional,DEF,14.7,0,0,6,1,3,0,33,339,0.0,1.7699115044247788,0.0,16.666666666666664,0.0,0.0,0.0,0.40816326530612246,0.0,0.0,1.2925170068027212,2.993197278911565,1.263157894736842,1.2925170068027212,0.20408163265306123,0.20408163265306123,65.0,Defesas Puros
Paulinho Bóia,br BRA,27,Nacional,FWD,31.2,4,2,61,26,6,0,33,339,12.121212121212121,17.99410029498525,18.181818181818183,42.62295081967213,0.06557377049180328,0.15384615384615385,0.6736214605067063,1.955128205128205,0.19230769230769232,2.1505376344086025,2.980769230769231,1.0897435897435899,0.6,1.2820512820512822,0.19230769230769232,0.19230769230769232,40.1,Criadores pelos Corredores
Matheus Dias,br BRA,23,Nacional,MID,27.0,0,1,19,4,7,1,33,339,0.0,5.604719764011799,3.0303030303030303,21.052631578947366,0.0,0.0,0.0,0.7037037037037037,0.037037037037037035,20.0,0.18518518518518517,2.5925925925925926,0.5416666666666666,1.7777777777777777,0.2962962962962963,0.37037037037037035,45.4,Contenção / Box-to-Box Defensivo
José Gomes,pt POR,29,Nacional,DEF,25.6,1,5,19,6,3,0,33,339,3.0303030303030303,5.604719764011799,18.181818181818183,31.57894736842105,0.05263157894736842,0.16666666666666666,0.5406698564593302,0.7421875,0.234375,5.376344086021505,3.6328125,1.71875,1.0416666666666667,0.9375,0.1171875,0.1171875,56.7,Contribuição Larga (Cruzamento + Trabalho Defensivo)
Chiheb Labidi,tn TUN,24,Nacional,MID,17.9,1,1,22,7,8,1,33,339,3.0303030303030303,6.489675516224189,6.0606060606060606,31.818181818181817,0.045454545454545456,0.14285714285714285,0.4669421487603306,1.229050279329609,0.111731843575419,9.090909090909092,0.6145251396648045,2.011173184357542,0.6097560975609756,2.2905027932960897,0.5027932960893855,0.6145251396648045,46.9,Contenção / Box-to-Box Defensivo
Liziero,br BRA,27,Nacional,MID,25.9,0,4,26,5,6,0,33,339,0.0,7.669616519174041,12.121212121212121,19.230769230769234,0.0,0.0,0.0,1.0038610038610039,0.15444015444015444,3.2520325203252036,4.749034749034749,2.5482625482625485,1.025,1.5444015444015444,0.23166023166023167,0.23166023166023167,46.5,Contribuição Larga (Cruzamento + Trabalho Defensivo)
Alan Núñez,py PAR,20,Nacional,DEF,18.6,1,2,3,1,2,0,33,339,3.0303030303030303,0.8849557522123894,9.090909090909092,33.33333333333333,0.3333333333333333,1.0,3.424242424242424,0.16129032258064516,0.16129032258064516,3.6363636363636362,2.9569892473118276,2.258064516129032,0.8461538461538461,1.3978494623655913,0.1075268817204301,0.1075268817204301,60.1,Contribuição Larga (Cruzamento + Trabalho Defensivo)
Jesús Ramírez,ve VEN,27,Nacional,FWD,32.0,18,0,108,46,6,0,33,339,54.54545454545454,31.858407079646017,54.54545454545454,42.592592592592595,0.16666666666666666,0.391304347826087,1.712121212121212,3.375,0.375,0.0,0.15625,0.5,0.26666666666666666,1.40625,0.1875,0.1875,53.8,Finalizadores
Léo Santos,br BRA,26,Nacional,DEF,30.2,3,2,23,6,12,0,33,339,9.090909090909092,6.784660766961652,15.151515151515152,26.08695652173913,0.13043478260869565,0.5,1.3399209486166008,0.7615894039735099,0.16556291390728478,22.22222222222222,0.2980132450331126,1.6225165562913908,0.4473684210526316,1.2582781456953642,0.3973509933774835,0.3973509933774835,35.9,Contenção / Box-to-Box Defensivo
Zé Vitor,br BRA,24,Nacional,DEF,29.7,4,1,34,9,10,2,33,339,12.121212121212121,10.029498525073747,15.151515151515152,26.47058823529412,0.11764705882352941,0.4444444444444444,1.2085561497326203,1.144781144781145,0.16835016835016836,20.0,0.16835016835016836,2.760942760942761,0.6440677966101694,1.9865319865319866,0.40404040404040403,0.5387205387205387,48.7,Contenção / Box-to-Box Defensivo
Witi,mz MOZ,28,Nacional,FWD,10.5,1,1,18,5,4,0,33,339,3.0303030303030303,5.3097345132743365,6.0606060606060606,27.77777777777778,0.05555555555555555,0.2,0.5707070707070707,1.7142857142857142,0.19047619047619047,3.225806451612903,2.9523809523809526,1.2380952380952381,0.75,1.1428571428571428,0.38095238095238093,0.38095238095238093,38.7,Criadores pelos Corredores
Ibrahima Ba,sn SEN,20,Famalicão,DEF,18.4,1,1,12,4,4,0,29,337,3.4482758620689653,3.5608308605341246,6.896551724137931,33.33333333333333,0.08333333333333333,0.25,0.9683908045977011,0.6521739130434783,0.10869565217391305,50.0,0.10869565217391305,2.6630434782608696,0.9411764705882353,0.923913043478261,0.2173913043478261,0.2173913043478261,57.0,Contenção / Box-to-Box Defensivo
